Time,ID,D0,D1,D2,D3,D4,D5,D6,D7,Class
Z(1708496838.750278),2B0,35,FF,0,7,54,49,0,0C,R
Z(1708496838.754074),0,0,0,0,0,0,0,0,0,T
Z(1708496838.754081),0,0,0,0,0,0,0,0,0,T
Z(1708496838.754468),0,0,0,0,0,0,0,0,0,T
Z(1708496838.756079),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.756085),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.756347),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.756723),260,1,16,0,0,0,AC,79,3F,R
Z(1708496838.756728),329,4F,A0,79,0E,11,49,0,0C,R
Z(1708496838.760626),2B0,35,FF,0,7,45,49,0,0C,R
Z(1708496838.765889),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.766117),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.766461),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.766468),260,1,16,0,0,0,AC,79,2,R
Z(1708496838.766684),329,4F,A0,79,0E,11,49,0,0C,R
Z(1708496838.767129),0,0,0,0,0,0,0,0,0,T
Z(1708496838.767135),545,BC,0,0,80,0,0,0,0,R
Z(1708496838.767563),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496838.770960),2B0,35,FF,0,7,76,3A,E6,2,R
Z(1708496838.774232),0,0,0,0,0,0,0,0,0,T
Z(1708496838.774239),0,0,0,0,0,0,0,0,0,T
Z(1708496838.774685),0,0,0,0,0,0,0,0,0,T
Z(1708496838.776040),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.776260),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.776469),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.776823),260,1,16,0,0,0,AC,79,11,R
Z(1708496838.776830),329,4F,A0,79,0E,11,49,0,0C,R
Z(1708496838.781336),2B0,35,FF,0,7,67,49,0,0C,R
Z(1708496838.785979),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.785986),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.786456),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.786462),260,1,16,0,0,0,AC,79,20,R
Z(1708496838.786806),329,4F,A0,79,0E,11,49,0,0C,R
Z(1708496838.791576),2B0,35,FF,0,7,98,49,0,0C,R
Z(1708496838.794165),0,0,0,0,0,0,0,0,0,T
Z(1708496838.794381),0,0,0,0,0,0,0,0,0,T
Z(1708496838.795206),0,0,0,0,0,0,0,0,0,T
Z(1708496838.795997),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.796005),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.796440),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.796447),260,1,16,0,0,0,AC,79,3F,R
Z(1708496838.796963),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496838.801891),2B0,35,FF,0,7,89,49,0,0C,R
Z(1708496838.806031),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.806038),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.806245),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.806677),260,1,16,0,0,0,AC,79,2,R
Z(1708496838.806683),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496838.812188),2B0,35,FF,0,7,BA,49,0,0C,R
Z(1708496838.814133),0,0,0,0,0,0,0,0,0,T
Z(1708496838.814359),0,0,0,0,0,0,0,0,0,T
Z(1708496838.815890),0,0,0,0,0,0,0,0,0,T
Z(1708496838.816294),260,1,16,0,0,0,AC,79,11,R
Z(1708496838.816302),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.816643),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.816649),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.817118),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496838.817124),0,0,0,0,0,0,0,0,0,T
Z(1708496838.820915),541,1,0,0,0,0,0,0,1,R
Z(1708496838.820921),559,0,0,0,0,0,0,0,0,R
Z(1708496838.822616),2B0,35,FF,0,7,AB,0,0,0,R
Z(1708496838.825946),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.826166),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.826439),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.826653),260,1,16,0,0,0,AC,79,20,R
Z(1708496838.826861),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496838.830601),556,0,70,0,0,0,41,0,0,R
Z(1708496838.830838),557,80,7B,80,80,5F,0,0,0,R
Z(1708496838.832972),2B0,35,FF,0,7,DC,0,0,0,R
Z(1708496838.834151),0,0,0,0,0,0,0,0,0,T
Z(1708496838.834360),0,0,0,0,0,0,0,0,0,T
Z(1708496838.836025),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.836032),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.836335),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.836607),260,1,16,0,0,0,AC,79,3F,R
Z(1708496838.836863),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496838.837066),0,0,0,0,0,0,0,0,0,T
Z(1708496838.843262),2B0,35,FF,0,7,CD,D8,98,0,R
Z(1708496838.845963),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.846309),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.846317),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.846439),260,1,16,0,0,0,AC,79,2,R
Z(1708496838.846762),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496838.853632),2B0,35,FF,0,7,FE,49,0,0C,R
Z(1708496838.854227),0,0,0,0,0,0,0,0,0,T
Z(1708496838.854233),0,0,0,0,0,0,0,0,0,T
Z(1708496838.856045),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.856273),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.856491),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.856698),260,1,16,0,0,0,AC,79,11,R
Z(1708496838.856903),329,D1,A0,79,0E,11,49,0,0C,R
Z(1708496838.857309),0,0,0,0,0,0,0,0,0,T
Z(1708496838.863980),2B0,35,FF,0,7,EF,D9,99,0,R
Z(1708496838.866413),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.866422),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.866426),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.866429),260,1,16,0,0,0,AC,79,20,R
Z(1708496838.866690),329,D1,A0,79,0E,11,49,0,0C,R
Z(1708496838.867362),0,0,0,0,0,0,0,0,0,T
Z(1708496838.867375),545,BC,0,0,80,0,0,0,0,R
Z(1708496838.867388),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496838.874264),0,0,0,0,0,0,0,0,0,T
Z(1708496838.874276),0,0,0,0,0,0,0,0,0,T
Z(1708496838.874550),2B0,35,FF,0,7,10,40,0,80,R
Z(1708496838.875845),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.876223),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.876229),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.876556),260,1,16,0,0,0,AC,79,3F,R
Z(1708496838.876821),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496838.878156),0,0,0,0,0,0,0,0,0,T
Z(1708496838.879875),553,0,0,0,0,1,0,0,0,R
Z(1708496838.884907),2B0,35,FF,0,7,1,0,0,0,R
Z(1708496838.885992),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.885999),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.886454),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.886462),260,1,16,0,0,0,AC,79,2,R
Z(1708496838.886769),329,D1,A0,79,0E,11,49,0,0C,R
Z(1708496838.894154),0,0,0,0,0,0,0,0,0,T
Z(1708496838.894385),0,0,0,0,0,0,0,0,0,T
Z(1708496838.895241),2B0,35,FF,0,7,32,40,0,80,R
Z(1708496838.896130),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.896136),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.896583),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.896591),260,1,16,0,0,0,AC,79,11,R
Z(1708496838.896933),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496838.898955),0,0,0,0,0,0,0,0,0,T
Z(1708496838.905630),2B0,35,FF,0,7,23,DB,9B,0,R
Z(1708496838.905965),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.905971),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.906299),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.906560),260,1,16,0,0,0,AC,79,20,R
Z(1708496838.906763),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496838.914120),0,0,0,0,0,0,0,0,0,T
Z(1708496838.914427),0,0,0,0,0,0,0,0,0,T
Z(1708496838.916017),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.916023),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.916469),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.916476),260,1,16,0,0,0,AC,79,3F,R
Z(1708496838.916604),2B0,35,FF,0,7,54,AC,79,3F,R
Z(1708496838.916982),329,0F,A0,79,0E,11,49,0,0C,R
Z(1708496838.917195),0,0,0,0,0,0,0,0,0,T
Z(1708496838.919601),0,0,0,0,0,0,0,0,0,T
Z(1708496838.920766),541,1,0,0,0,0,0,0,1,R
Z(1708496838.926021),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.926027),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.926340),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.926615),260,1,16,0,0,0,AC,79,2,R
Z(1708496838.926621),2B0,35,FF,0,7,45,AC,79,2,R
Z(1708496838.927039),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496838.929041),556,0,70,0,0,0,41,0,0,R
Z(1708496838.929048),557,80,7B,80,80,5F,0,0,0,R
Z(1708496838.934156),0,0,0,0,0,0,0,0,0,T
Z(1708496838.934381),0,0,0,0,0,0,0,0,0,T
Z(1708496838.936141),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.936147),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.936465),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.936770),260,1,16,0,0,0,AC,79,11,R
Z(1708496838.936776),2B0,35,FF,0,7,76,AC,79,11,R
Z(1708496838.937143),329,0F,A0,79,0E,11,49,0,0C,R
Z(1708496838.940337),0,0,0,0,0,0,0,0,0,T
Z(1708496838.945885),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.946130),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.946317),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.946662),260,1,16,0,0,0,AC,79,20,R
Z(1708496838.946670),329,0F,A0,79,0E,11,49,0,0C,R
Z(1708496838.946836),2B0,35,FF,0,7,67,49,0,0C,R
Z(1708496838.954159),0,0,0,0,0,0,0,0,0,T
Z(1708496838.954381),0,0,0,0,0,0,0,0,0,T
Z(1708496838.956025),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.956034),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.956316),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.956682),260,1,16,0,0,0,AC,79,3F,R
Z(1708496838.956687),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496838.957474),2B0,35,FF,0,7,98,4A,0,0C,R
Z(1708496838.961114),0,0,0,0,0,0,0,0,0,T
Z(1708496838.965996),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.966003),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.966454),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.966460),260,1,16,0,0,0,AC,79,2,R
Z(1708496838.966734),329,0F,A0,79,0E,11,49,0,0C,R
Z(1708496838.966986),0,0,0,0,0,0,0,0,0,T
Z(1708496838.967391),545,BC,0,0,80,0,0,0,0,R
Z(1708496838.967398),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496838.967754),2B0,35,FF,0,7,89,3A,E6,2,R
Z(1708496838.974150),0,0,0,0,0,0,0,0,0,T
Z(1708496838.974370),0,0,0,0,0,0,0,0,0,T
Z(1708496838.976158),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.976165),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.976394),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.976802),260,1,16,0,0,0,AC,79,11,R
Z(1708496838.976808),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496838.978039),2B0,35,FF,0,7,BA,4A,0,0C,R
Z(1708496838.981744),0,0,0,0,0,0,0,0,0,T
Z(1708496838.985966),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.985973),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.986335),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.986552),260,1,16,0,0,0,AC,79,20,R
Z(1708496838.986708),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496838.988381),2B0,35,FF,0,7,AB,4A,0,0C,R
Z(1708496838.994249),0,0,0,0,0,0,0,0,0,T
Z(1708496838.994256),0,0,0,0,0,0,0,0,0,T
Z(1708496838.996025),316,30,16,0,0,16,15,0,7F,R
Z(1708496838.996032),18F,0,41,16,0,80,52,0,0,R
Z(1708496838.996494),200,0B,0,0,0,0,0,0,0,R
Z(1708496838.996500),260,1,16,0,0,0,AC,79,3F,R
Z(1708496838.996855),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496838.998715),2B0,35,FF,0,7,DC,4A,0,0C,R
Z(1708496839.002360),0,0,0,0,0,0,0,0,0,T
Z(1708496839.006035),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.006042),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.006269),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.006654),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.006660),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.009065),2B0,35,FF,0,7,CD,4A,0,0C,R
Z(1708496839.014075),0,0,0,0,0,0,0,0,0,T
Z(1708496839.014412),0,0,0,0,0,0,0,0,0,T
Z(1708496839.016128),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.016136),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.016621),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.016629),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.016862),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.017149),0,0,0,0,0,0,0,0,0,T
Z(1708496839.019384),2B0,35,FF,0,7,FE,0,0,C4,R
Z(1708496839.020753),541,1,0,0,0,0,0,0,1,R
Z(1708496839.021047),559,0,0,0,0,0,0,0,0,R
Z(1708496839.023106),0,0,0,0,0,0,0,0,0,T
Z(1708496839.025990),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.025997),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.026290),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.026654),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.026661),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.027264),556,0,70,0,0,0,41,0,0,R
Z(1708496839.027271),557,80,7B,80,80,5F,0,0,0,R
Z(1708496839.029837),2B0,35,FF,0,7,EF,0,0,0,R
Z(1708496839.034244),0,0,0,0,0,0,0,0,0,T
Z(1708496839.034252),0,0,0,0,0,0,0,0,0,T
Z(1708496839.036010),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.036017),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.036369),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.036607),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.036779),329,84,A0,79,0E,11,4A,0,0C,R
Z(1708496839.040185),2B0,35,FF,0,7,10,4A,0,0C,R
Z(1708496839.043882),0,0,0,0,0,0,0,0,0,T
Z(1708496839.046009),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.046016),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.046254),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.046696),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.046702),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496839.050535),2B0,35,FF,0,7,1,49,0,0C,R
Z(1708496839.054157),0,0,0,0,0,0,0,0,0,T
Z(1708496839.054377),0,0,0,0,0,0,0,0,0,T
Z(1708496839.056135),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.056141),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.056603),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.056611),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.056752),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496839.060814),2B0,35,FF,0,7,32,49,0,0C,R
Z(1708496839.064543),0,0,0,0,0,0,0,0,0,T
Z(1708496839.065944),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.065952),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.066315),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.066618),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.066624),329,84,A0,79,0E,11,4A,0,0C,R
Z(1708496839.067099),0,0,0,0,0,0,0,0,0,T
Z(1708496839.067106),545,BC,0,0,80,0,0,0,0,R
Z(1708496839.067489),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496839.071293),2B0,35,FF,0,7,23,3A,E6,2,R
Z(1708496839.074363),0,0,0,0,0,0,0,0,0,T
Z(1708496839.074373),0,0,0,0,0,0,0,0,0,T
Z(1708496839.076370),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.076411),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.076417),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.076422),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.076894),329,84,A0,79,0E,11,4A,0,0C,R
Z(1708496839.079844),553,0,0,0,0,1,0,0,0,R
Z(1708496839.081527),2B0,35,FF,0,7,54,0,0,0,R
Z(1708496839.085208),0,0,0,0,0,0,0,0,0,T
Z(1708496839.085883),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.086106),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.086293),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.086589),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.086765),329,84,A0,79,0E,11,49,0,0C,R
Z(1708496839.091833),2B0,35,FF,0,7,45,49,0,0C,R
Z(1708496839.094288),0,0,0,0,0,0,0,0,0,T
Z(1708496839.094297),0,0,0,0,0,0,0,0,0,T
Z(1708496839.096146),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.096153),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.096572),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.096858),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.096863),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496839.102175),2B0,35,FF,0,7,76,4A,0,0C,R
Z(1708496839.105920),0,0,0,0,0,0,0,0,0,T
Z(1708496839.105926),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.106256),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.106600),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.106607),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.106914),329,D1,A0,79,0E,11,49,0,0C,R
Z(1708496839.112603),2B0,35,FF,0,7,67,49,0,0C,R
Z(1708496839.114098),0,0,0,0,0,0,0,0,0,T
Z(1708496839.114369),0,0,0,0,0,0,0,0,0,T
Z(1708496839.115951),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.116173),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.116388),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.116728),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.116734),329,D1,A0,79,0E,11,49,0,0C,R
Z(1708496839.117072),0,0,0,0,0,0,0,0,0,T
Z(1708496839.120728),541,1,0,0,0,0,0,0,1,R
Z(1708496839.122949),2B0,35,FF,0,7,98,0,0,1,R
Z(1708496839.125845),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.126148),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.126152),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.126530),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.126719),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496839.127023),0,0,0,0,0,0,0,0,0,T
Z(1708496839.130409),556,0,70,0,0,0,41,0,0,R
Z(1708496839.130600),557,80,7B,80,80,5F,0,0,0,R
Z(1708496839.133233),2B0,35,FF,0,7,89,0,0,0,R
Z(1708496839.134109),0,0,0,0,0,0,0,0,0,T
Z(1708496839.134315),0,0,0,0,0,0,0,0,0,T
Z(1708496839.136003),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.136238),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.136399),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.136673),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.136896),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496839.143598),2B0,35,FF,0,7,BA,4A,0,0C,R
Z(1708496839.145808),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.146050),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.146274),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.146566),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.146804),329,D1,A0,79,0E,11,4A,0,0C,R
Z(1708496839.147284),0,0,0,0,0,0,0,0,0,T
Z(1708496839.154120),2B0,35,FF,0,7,AB,E7,A7,0,R
Z(1708496839.154129),0,0,0,0,0,0,0,0,0,T
Z(1708496839.154331),0,0,0,0,0,0,0,0,0,T
Z(1708496839.155879),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.156204),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.156212),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.156584),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.156822),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.164378),2B0,35,FF,0,7,DC,4A,0,0C,R
Z(1708496839.165815),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.166142),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.166149),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.166332),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.166746),329,0F,A0,79,0E,11,49,0,0C,R
Z(1708496839.166978),0,0,0,0,0,0,0,0,0,T
Z(1708496839.167226),545,BC,0,0,7F,0,0,0,0,R
Z(1708496839.167452),547,2,0,72,9C,93,3A,E6,2,R
Z(1708496839.167936),0,0,0,0,0,0,0,0,0,T
Z(1708496839.174278),0,0,0,0,0,0,0,0,0,T
Z(1708496839.174284),0,0,0,0,0,0,0,0,0,T
Z(1708496839.174741),2B0,35,FF,0,7,CD,40,0,80,R
Z(1708496839.176051),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.176323),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.176578),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.176584),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.176886),329,0F,A0,79,0E,11,49,0,0C,R
Z(1708496839.185062),2B0,35,FF,0,7,FE,49,0,0C,R
Z(1708496839.185850),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.186134),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.186141),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.186620),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.186628),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.188709),0,0,0,0,0,0,0,0,0,T
Z(1708496839.194137),0,0,0,0,0,0,0,0,0,T
Z(1708496839.194429),0,0,0,0,0,0,0,0,0,T
Z(1708496839.195518),2B0,35,FF,0,7,EF,40,0,80,R
Z(1708496839.196230),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.196550),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.196557),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.196963),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.196968),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.205843),2B0,35,FF,0,7,10,4A,0,0C,R
Z(1708496839.205850),200,0B,0,0,0,0,0,0,0C,R
Z(1708496839.206158),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.206586),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.206592),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.206896),329,0F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.209428),0,0,0,0,0,0,0,0,0,T
Z(1708496839.214129),0,0,0,0,0,0,0,0,0,T
Z(1708496839.214424),0,0,0,0,0,0,0,0,0,T
Z(1708496839.216054),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.216264),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.216457),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.216720),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.216920),2B0,35,FF,0,7,1,AC,79,11,R
Z(1708496839.217258),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.217263),0,0,0,0,0,0,0,0,0,T
Z(1708496839.220712),541,1,0,0,0,0,0,0,1,R
Z(1708496839.220995),559,0,0,0,0,0,0,0,0,R
Z(1708496839.225883),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.226114),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.226313),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.226661),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.226667),2B0,35,FF,0,7,32,AC,79,20,R
Z(1708496839.226968),329,4F,A0,79,0E,11,49,0,0C,R
Z(1708496839.229222),556,0,70,0,0,0,41,0,0,R
Z(1708496839.229589),557,80,7B,80,80,5F,0,0,0,R
Z(1708496839.230155),0,0,0,0,0,0,0,0,0,T
Z(1708496839.234225),0,0,0,0,0,0,0,0,0,T
Z(1708496839.234232),0,0,0,0,0,0,0,0,0,T
Z(1708496839.236189),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.236196),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.236514),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.236734),260,1,16,0,0,0,AC,79,3F,R
Z(1708496839.236901),2B0,35,FF,0,7,23,AC,79,3F,R
Z(1708496839.237214),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.245964),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.245971),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.246259),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.246621),260,1,16,0,0,0,AC,79,2,R
Z(1708496839.246627),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.247253),2B0,35,FF,0,7,54,4A,0,0C,R
Z(1708496839.250914),0,0,0,0,0,0,0,0,0,T
Z(1708496839.254157),0,0,0,0,0,0,0,0,0,T
Z(1708496839.254372),0,0,0,0,0,0,0,0,0,T
Z(1708496839.256162),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.256168),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.256600),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.256607),260,1,16,0,0,0,AC,79,11,R
Z(1708496839.256904),329,4F,A0,79,0E,11,4A,0,0C,R
Z(1708496839.257640),2B0,35,FF,0,7,45,4A,0,0C,R
Z(1708496839.265823),316,30,16,0,0,16,15,0,7F,R
Z(1708496839.266163),18F,0,41,16,0,80,52,0,0,R
Z(1708496839.266188),200,0B,0,0,0,0,0,0,0,R
Z(1708496839.266834),260,1,16,0,0,0,AC,79,20,R
Z(1708496839.266840),329,4F,A0,79,0E,11,49,0,0C,R
