Time,ID,D0,D1,D2,D3,D4,D5,D6,D7,Class
Z(1709970950.442647),106,0D,40,0,0,0,0,0,0,R
Z(1709970950.446632),280,0,0,C1,76,0,0,0,0,R
Z(1709970950.448628),284,0,0,0,0,8E,0,0,0,R
Z(1709970950.450631),197,0,0,0,0,0,0,0,0,R
Z(1709970950.452623),106,0D,40,0,0,0,0,0,0,R
Z(1709970950.462649),0,0,0,0,0,0,0,0,0,T
Z(1709970950.468649),197,0,0,0,0,0,0,0,0,R
Z(1709970950.472648),106,0D,40,0,0,0,0,0,0,R
Z(1709970950.482647),106,0D,40,0,0,0,0,0,0,R
Z(1709970950.488655),197,0,0,0,0,0,0,0,0,R
Z(1709970950.492645),106,0D,40,0,0,0,0,0,0,R
Z(1709970950.498665),103,0,0,0,0,0,0,0,0,R
Z(1709970950.502654),106,0D,28,0,0,0,0,0,0,R
Z(1709970950.508675),0,0,0,0,0,0,0,0,0,T
Z(1709970950.512562),106,0D,28,0,0,0,0,0,0,R
Z(1709970950.522658),106,0D,28,0,0,0,0,0,0,R
Z(1709970950.528631),0,0,0,0,0,0,0,0,0,T
Z(1709970950.532639),0,0,0,0,0,0,0,0,0,T
Z(1709970950.542682),106,0D,28,0,0,0,0,0,0,R
Z(1709970950.546735),0,0,0,0,0,0,0,0,0,T
Z(1709970950.548673),284,0,0,0,0,90,0,0,0,R
Z(1709970950.550677),197,0,0,0,0,0,0,0,0,R
Z(1709970950.552748),106,0D,18,0,0,0,0,0,0,R
Z(1709970950.562722),0,0,0,0,0,0,0,0,0,T
Z(1709970950.568689),197,0,0,0,0,0,0,0,0,R
Z(1709970950.572643),106,0D,18,0,0,0,0,0,0,R
Z(1709970950.582722),106,0D,18,0,0,0,0,0,0,R
Z(1709970950.588678),197,0,0,0,0,0,0,0,0,R
Z(1709970950.592669),106,0D,28,0,0,0,0,0,0,R
Z(1709970950.598571),103,0,0,0,0,0,0,0,0,R
Z(1709970950.602731),0,0,0,0,0,0,0,0,0,T
Z(1709970950.608688),197,0,0,0,0,0,0,0,0,R
Z(1709970950.612651),106,0D,28,0,0,0,0,0,0,R
Z(1709970950.622673),106,0D,28,0,0,0,0,0,0,R
Z(1709970950.628706),0,0,0,0,0,0,0,0,0,T
Z(1709970950.632792),106,0D,28,0,0,0,0,0,0,R
Z(1709970950.642706),0,0,0,0,0,0,0,0,0,T
Z(1709970950.646698),280,0,0,C2,76,0,0,0,0,R
Z(1709970950.648652),0,0,0,0,0,0,0,0,0,T
Z(1709970950.650702),197,0,0,0,0,0,0,0,0,R
Z(1709970950.652670),0,0,0,0,0,0,0,0,0,T
Z(1709970950.662704),0,0,0,0,0,0,0,0,0,T
Z(1709970950.668700),197,0,0,0,0,0,0,0,0,R
Z(1709970950.672701),106,0D,3C,0,0,0,0,0,0,R
Z(1709970950.682709),106,0D,3C,0,0,0,0,0,0,R
Z(1709970950.688697),197,0,0,0,0,0,0,0,0,R
Z(1709970950.692763),0,0,0,0,0,0,0,0,0,T
Z(1709970950.698725),103,0,0,0,0,0,0,0,0,R
Z(1709970950.702660),0,0,0,0,0,0,0,0,0,T
Z(1709970950.708649),0,0,0,0,0,0,0,0,0,T
Z(1709970950.712604),106,0D,44,0,0,0,0,0,0,R
Z(1709970950.722652),106,0D,44,0,0,0,0,0,0,R
Z(1709970950.728625),197,0,0,0,0,0,0,0,0,R
Z(1709970950.732663),106,0D,54,0,0,0,0,0,0,R
Z(1709970950.742640),106,0D,54,0,0,0,0,0,0,R
Z(1709970950.746642),0,0,0,0,0,0,0,0,0,T
Z(1709970950.748646),284,0,0,0,0,90,0,0,0,R
Z(1709970950.750601),197,0,0,0,0,0,0,0,0,R
Z(1709970950.752615),106,0D,54,0,0,0,0,0,0,R
Z(1709970950.762668),0,0,0,0,0,0,0,0,0,T
Z(1709970950.768659),197,0,0,0,0,0,0,0,0,R
Z(1709970950.772743),106,0D,54,0,0,0,0,0,0,R
Z(1709970950.782726),106,0D,54,0,0,0,0,0,0,R
Z(1709970950.788764),197,0,0,0,0,0,0,0,0,R
Z(1709970950.792701),106,0D,54,0,0,0,0,0,0,R
Z(1709970950.798753),103,0,0,0,0,0,0,0,0,R
Z(1709970950.802819),106,0D,54,0,0,0,0,0,0,R
Z(1709970950.808868),197,0,0,0,0,0,0,0,0,R
Z(1709970950.812913),106,0D,54,0,0,0,0,0,0,R
Z(1709970950.822872),106,0D,54,0,0,0,0,0,0,R
Z(1709970950.828964),197,0,0,0,0,0,0,0,0,R
Z(1709970950.832960),106,0D,60,0,0,0,0,0,0,R
Z(1709970950.842870),106,0D,60,0,0,0,0,0,0,R
Z(1709970950.846886),280,0,0,C2,76,0,0,0,0,R
Z(1709970950.848840),284,0,0,0,0,90,0,0,0,R
Z(1709970950.850890),197,0,0,0,0,0,0,0,0,R
Z(1709970950.852872),106,0D,60,0,0,0,0,0,0,R
Z(1709970950.862914),106,0D,60,0,0,0,0,0,0,R
Z(1709970950.868890),197,0,0,0,0,0,0,0,0,R
Z(1709970950.872850),0,0,0,0,0,0,0,0,0,T
Z(1709970950.882873),0,0,0,0,0,0,0,0,0,T
Z(1709970950.888890),197,0,0,0,0,0,0,0,0,R
Z(1709970950.892760),0,0,0,0,0,0,0,0,0,T
Z(1709970950.898809),103,0,0,0,0,0,0,0,0,R
Z(1709970950.902742),0,0,0,0,0,0,0,0,0,T
Z(1709970950.908770),197,0,0,0,0,0,0,0,0,R
Z(1709970950.912741),0,0,0,0,0,0,0,0,0,T
Z(1709970950.922751),106,0D,80,0,0,0,0,0,0,R
Z(1709970950.928732),197,0,0,0,0,0,0,0,0,R
Z(1709970950.932749),106,0D,80,0,0,0,0,0,0,R
Z(1709970950.942788),106,0D,80,0,0,0,0,0,0,R
Z(1709970950.946776),280,0,0,C2,76,0,0,0,0,R
Z(1709970950.948768),284,0,0,0,0,8F,0,0,0,R
Z(1709970950.950771),197,0,0,0,0,0,0,0,0,R
Z(1709970950.952736),0,0,0,0,0,0,0,0,0,T
Z(1709970950.962848),106,0D,80,0,0,0,0,0,0,R
Z(1709970950.968785),197,0,0,0,0,0,0,0,0,R
Z(1709970950.972743),106,0D,80,0,0,0,0,0,0,R
Z(1709970950.982791),106,0D,80,0,0,0,0,0,0,R
Z(1709970950.988814),197,0,0,0,0,0,0,0,0,R
Z(1709970950.992761),106,0D,80,0,0,0,0,0,0,R
Z(1709970950.998769),103,0,0,0,0,0,0,0,0,R
Z(1709970951.002763),0,0,0,0,0,0,0,0,0,T
Z(1709970951.008796),0,0,0,0,0,0,0,0,0,T
Z(1709970951.012794),106,0D,84,0,0,0,0,0,0,R
Z(1709970951.022804),106,0D,84,0,0,0,0,0,0,R
Z(1709970951.028792),197,0,0,0,0,0,0,0,0,R
Z(1709970951.032791),106,0D,84,0,0,0,0,0,0,R
Z(1709970951.042778),106,0D,84,0,0,0,0,0,0,R
Z(1709970951.046805),280,0,0,C2,77,0,0,0,0,R
Z(1709970951.048801),284,0,0,0,0,8F,0,0,0,R
Z(1709970951.050798),197,0,0,0,0,0,0,0,0,R
Z(1709970951.052767),106,0D,84,0,0,0,0,0,0,R
Z(1709970951.062784),106,0D,64,0,0,0,0,0,0,R
Z(1709970951.068839),197,0,0,0,0,0,0,0,0,R
Z(1709970951.072792),106,0D,64,0,0,0,0,0,0,R
Z(1709970951.082812),106,0D,64,0,0,0,0,0,0,R
Z(1709970951.088794),197,0,0,0,0,0,0,0,0,R
Z(1709970951.092792),0,0,0,0,0,0,0,0,0,T
Z(1709970951.098798),103,0,0,0,0,0,0,0,0,R
Z(1709970951.102801),106,0D,64,0,0,0,0,0,0,R
Z(1709970951.108791),197,0,0,0,0,0,0,0,0,R
Z(1709970951.112779),106,0D,48,0,0,0,0,0,0,R
Z(1709970951.122803),106,0D,48,0,0,0,0,0,0,R
Z(1709970951.128827),197,0,0,0,0,0,0,0,0,R
Z(1709970951.132861),106,0D,48,0,0,0,0,0,0,R
Z(1709970951.142859),106,0D,48,0,0,0,0,0,0,R
Z(1709970951.146826),0,0,0,0,0,0,0,0,0,T
Z(1709970951.148832),284,0,0,0,0,8F,0,0,0,R
Z(1709970951.150832),0,0,0,0,0,0,0,0,0,T
Z(1709970951.152807),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.162860),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.168845),197,0,0,0,0,0,0,0,0,R
Z(1709970951.172844),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.182819),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.188839),0,0,0,0,0,0,0,0,0,T
Z(1709970951.192850),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.198832),103,0,0,0,0,0,0,0,0,R
Z(1709970951.202829),106,0D,38,0,0,0,0,0,0,R
Z(1709970951.208870),197,0,0,0,0,0,0,0,0,R
Z(1709970951.212833),106,0D,38,0,0,0,0,0,0,R
Z(1709970951.222851),106,0D,38,0,0,0,0,0,0,R
Z(1709970951.228844),197,0,0,0,0,0,0,0,0,R
Z(1709970951.232846),106,0D,38,0,0,0,0,0,0,R
Z(1709970951.242845),0,0,0,0,0,0,0,0,0,T
Z(1709970951.246842),0,0,0,0,0,0,0,0,0,T
Z(1709970951.248842),284,0,0,0,0,8F,0,0,0,R
Z(1709970951.250869),197,0,0,0,0,0,0,0,0,R
Z(1709970951.252815),106,0D,30,0,0,0,0,0,0,R
Z(1709970951.262822),106,0D,30,0,0,0,0,0,0,R
Z(1709970951.268833),197,0,0,0,0,0,0,0,0,R
Z(1709970951.272758),106,0D,30,0,0,0,0,0,0,R
Z(1709970951.282905),0,0,0,0,0,0,0,0,0,T
Z(1709970951.288860),0,0,0,0,0,0,0,0,0,T
Z(1709970951.292896),106,0D,30,0,0,0,0,0,0,R
Z(1709970951.298863),103,0,0,0,0,0,0,0,0,R
Z(1709970951.302843),106,0D,3C,0,0,0,0,0,0,R
Z(1709970951.308906),197,0,0,0,0,0,0,0,0,R
Z(1709970951.312846),106,0D,3C,0,0,0,0,0,0,R
Z(1709970951.322862),106,0D,3C,0,0,0,0,0,0,R
Z(1709970951.328879),197,0,0,0,0,0,0,0,0,R
Z(1709970951.330831),106,0D,3C,0,0,0,0,0,0,R
Z(1709970951.342844),106,0D,38,0,0,0,0,0,0,R
Z(1709970951.346877),280,0,0,C3,77,0,0,0,0,R
Z(1709970951.348886),284,0,0,0,0,90,0,0,0,R
Z(1709970951.350877),106,0D,38,0,0,0,0,0,0,R
Z(1709970951.352853),197,0,0,0,0,0,0,0,0,R
Z(1709970951.362931),0,0,0,0,0,0,0,0,0,T
Z(1709970951.368886),197,0,0,0,0,0,0,0,0,R
Z(1709970951.372870),0,0,0,0,0,0,0,0,0,T
Z(1709970951.382881),106,0D,38,0,0,0,0,0,0,R
Z(1709970951.388880),197,0,0,0,0,0,0,0,0,R
Z(1709970951.390903),0,0,0,0,0,0,0,0,0,T
Z(1709970951.398877),103,0,0,0,0,0,0,0,0,R
Z(1709970951.402877),106,0D,34,0,0,0,0,0,0,R
Z(1709970951.408911),197,0,0,0,0,0,0,0,0,R
Z(1709970951.412890),0,0,0,0,0,0,0,0,0,T
Z(1709970951.422900),0,0,0,0,0,0,0,0,0,T
Z(1709970951.428843),197,0,0,0,0,0,0,0,0,R
Z(1709970951.430921),106,0D,34,0,0,0,0,0,0,R
Z(1709970951.442882),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.446907),280,0,0,C3,77,0,0,0,0,R
Z(1709970951.448893),284,0,0,0,0,90,0,0,0,R
Z(1709970951.450882),197,0,0,0,0,0,0,0,0,R
Z(1709970951.452858),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.462886),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.468895),197,0,0,0,0,0,0,0,0,R
Z(1709970951.472913),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.482902),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.488891),197,0,0,0,0,0,0,0,0,R
Z(1709970951.490860),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.498895),103,0,0,0,0,0,0,0,0,R
Z(1709970951.502894),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.508922),197,0,0,0,0,0,0,0,0,R
Z(1709970951.510932),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.522902),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.528924),197,0,0,0,0,0,0,0,0,R
Z(1709970951.530897),106,0D,48,0,0,0,0,0,0,R
Z(1709970951.542906),106,0D,48,0,0,0,0,0,0,R
Z(1709970951.546940),0,0,0,0,0,0,0,0,0,T
Z(1709970951.548933),284,0,0,0,0,90,0,0,0,R
Z(1709970951.550923),106,0D,48,0,0,0,0,0,0,R
Z(1709970951.552894),197,0,0,0,0,0,0,0,0,R
Z(1709970951.562961),106,0D,48,0,0,0,0,0,0,R
Z(1709970951.568908),197,0,0,0,0,0,0,0,0,R
Z(1709970951.572901),0,0,0,0,0,0,0,0,0,T
Z(1709970951.582895),0,0,0,0,0,0,0,0,0,T
Z(1709970951.588971),197,0,0,0,0,0,0,0,0,R
Z(1709970951.592912),106,0D,58,0,0,0,0,0,0,R
Z(1709970951.598901),103,0,0,0,0,0,0,0,0,R
Z(1709970951.602953),106,0D,58,0,0,0,0,0,0,R
Z(1709970951.608943),197,0,0,0,0,0,0,0,0,R
Z(1709970951.610923),106,0D,58,0,0,0,0,0,0,R
Z(1709970951.622997),106,0D,58,0,0,0,0,0,0,R
Z(1709970951.628968),197,0,0,0,0,0,0,0,0,R
Z(1709970951.630947),106,0D,58,0,0,0,0,0,0,R
Z(1709970951.642950),106,0D,58,0,0,0,0,0,0,R
Z(1709970951.646944),280,0,0,C4,77,0,0,0,0,R
Z(1709970951.648912),284,0,0,0,0,90,0,0,0,R
Z(1709970951.650922),0,0,0,0,0,0,0,0,0,T
Z(1709970951.652948),197,0,0,0,0,0,0,0,0,R
Z(1709970951.660987),106,0D,58,0,0,0,0,0,0,R
Z(1709970951.668954),197,0,0,0,0,0,0,0,0,R
Z(1709970951.672919),106,0D,50,0,0,0,0,0,0,R
Z(1709970951.682948),106,0D,50,0,0,0,0,0,0,R
Z(1709970951.688945),197,0,0,0,0,0,0,0,0,R
Z(1709970951.690975),0,0,0,0,0,0,0,0,0,T
Z(1709970951.698945),103,0,0,0,0,0,0,0,0,R
Z(1709970951.702943),106,0D,50,0,0,0,0,0,0,R
Z(1709970951.708961),197,0,0,0,0,0,0,0,0,R
Z(1709970951.710949),106,0D,50,0,0,0,0,0,0,R
Z(1709970951.720998),106,0D,58,0,0,0,0,0,0,R
Z(1709970951.728992),0,0,0,0,0,0,0,0,0,T
Z(1709970951.730979),106,0D,58,0,0,0,0,0,0,R
Z(1709970951.741030),0,0,0,0,0,0,0,0,0,T
Z(1709970951.746976),280,0,0,C4,77,0,0,0,0,R
Z(1709970951.748953),284,0,0,0,0,8F,0,0,0,R
Z(1709970951.750970),106,0D,58,0,0,0,0,0,0,R
Z(1709970951.752920),197,0,0,0,0,0,0,0,0,R
Z(1709970951.761332),0,0,0,0,0,0,0,0,0,T
Z(1709970951.768988),197,0,0,0,0,0,0,0,0,R
Z(1709970951.770972),0,0,0,0,0,0,0,0,0,T
Z(1709970951.782997),106,0D,48,0,0,0,0,0,0,R
Z(1709970951.788981),197,0,0,0,0,0,0,0,0,R
Z(1709970951.791012),0,0,0,0,0,0,0,0,0,T
Z(1709970951.798986),103,0,0,0,0,0,0,0,0,R
Z(1709970951.800969),106,0D,48,0,0,0,0,0,0,R
Z(1709970951.808959),0,0,0,0,0,0,0,0,0,T
Z(1709970951.810984),0,0,0,0,0,0,0,0,0,T
Z(1709970951.820993),106,0D,40,0,0,0,0,0,0,R
Z(1709970951.828989),0,0,0,0,0,0,0,0,0,T
Z(1709970951.830969),0,0,0,0,0,0,0,0,0,T
Z(1709970951.840974),0,0,0,0,0,0,0,0,0,T
Z(1709970951.847026),280,0,0,C4,77,0,0,0,0,R
Z(1709970951.848978),0,0,0,0,0,0,0,0,0,T
Z(1709970951.850978),0,0,0,0,0,0,0,0,0,T
Z(1709970951.852990),197,0,0,0,0,0,0,0,0,R
Z(1709970951.860974),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.869014),197,0,0,0,0,0,0,0,0,R
Z(1709970951.870977),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.881020),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.889457),197,0,0,0,0,0,0,0,0,R
Z(1709970951.891037),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.899010),103,0,0,0,0,0,0,0,0,R
Z(1709970951.901011),106,0D,44,0,0,0,0,0,0,R
Z(1709970951.908930),197,0,0,0,0,0,0,0,0,R
Z(1709970951.911027),106,0D,30,0,0,0,0,0,0,R
Z(1709970951.921010),0,0,0,0,0,0,0,0,0,T
Z(1709970951.929036),197,0,0,0,0,0,0,0,0,R
Z(1709970951.931043),0,0,0,0,0,0,0,0,0,T
Z(1709970951.941026),106,0D,30,0,0,0,0,0,0,R
Z(1709970951.947006),280,0,0,C5,77,0,0,0,0,R
Z(1709970951.948976),284,0,0,0,0,8F,0,0,0,R
Z(1709970951.951018),106,0D,30,0,0,0,0,0,0,R
Z(1709970951.952983),197,0,0,0,0,0,0,0,0,R
Z(1709970951.961046),106,0D,24,0,0,0,0,0,0,R
Z(1709970951.968993),0,0,0,0,0,0,0,0,0,T
Z(1709970951.970973),106,0D,24,0,0,0,0,0,0,R
Z(1709970951.981008),106,0D,24,0,0,0,0,0,0,R
Z(1709970951.988996),0,0,0,0,0,0,0,0,0,T
Z(1709970951.991020),0,0,0,0,0,0,0,0,0,T
Z(1709970951.999038),103,0,0,0,0,0,0,0,0,R
Z(1709970952.001034),0,0,0,0,0,0,0,0,0,T
Z(1709970952.009047),197,0,0,0,0,0,0,0,0,R
Z(1709970952.011063),106,0D,38,0,0,0,0,0,0,R
Z(1709970952.021052),0,0,0,0,0,0,0,0,0,T
Z(1709970952.029029),0,0,0,0,0,0,0,0,0,T
Z(1709970952.031030),106,0D,38,0,0,0,0,0,0,R
Z(1709970952.041041),0,0,0,0,0,0,0,0,0,T
Z(1709970952.047074),0,0,0,0,0,0,0,0,0,T
Z(1709970952.049050),284,0,0,0,0,90,0,0,0,R
Z(1709970952.050945),106,0D,3C,0,0,0,0,0,0,R
Z(1709970952.053042),197,0,0,0,0,0,0,0,0,R
Z(1709970952.061027),0,0,0,0,0,0,0,0,0,T
Z(1709970952.069048),0,0,0,0,0,0,0,0,0,T
Z(1709970952.073031),106,0D,3C,0,0,0,0,0,0,R
Z(1709970952.081049),0,0,0,0,0,0,0,0,0,T
Z(1709970952.089257),0,0,0,0,0,0,0,0,0,T
Z(1709970952.091069),106,0D,3C,0,0,0,0,0,0,R
Z(1709970952.099039),103,0,0,0,0,0,0,0,0,R
Z(1709970952.101033),106,0D,3C,0,0,0,0,0,0,R
Z(1709970952.109067),197,0,0,0,0,0,0,0,0,R
Z(1709970952.111052),0,0,0,0,0,0,0,0,0,T
Z(1709970952.121102),0,0,0,0,0,0,0,0,0,T
Z(1709970952.129093),197,0,0,0,0,0,0,0,0,R
Z(1709970952.133124),106,0D,3C,0,0,0,0,0,0,R
Z(1709970952.141100),0,0,0,0,0,0,0,0,0,T
Z(1709970952.147106),280,0,0,C5,77,0,0,0,0,R
Z(1709970952.149080),284,0,0,0,0,90,0,0,0,R
Z(1709970952.151048),106,0D,3C,0,0,0,0,0,0,R
Z(1709970952.153412),197,0,0,0,0,0,0,0,0,R
Z(1709970952.161111),106,0D,3C,0,0,0,0,0,0,R
Z(1709970952.169063),197,0,0,0,0,0,0,0,0,R
Z(1709970952.171749),106,0D,3C,0,0,0,0,0,0,R
Z(1709970952.181094),106,0D,3C,0,0,0,0,0,0,R
Z(1709970952.189084),197,0,0,0,0,0,0,0,0,R
Z(1709970952.191044),106,0D,30,0,0,0,0,0,0,R
Z(1709970952.199078),103,0,0,0,0,0,0,0,0,R
Z(1709970952.201082),106,0D,30,0,0,0,0,0,0,R
Z(1709970952.209071),197,0,0,0,0,0,0,0,0,R
Z(1709970952.213076),106,0D,30,0,0,0,0,0,0,R
Z(1709970952.221074),106,0D,30,0,0,0,0,0,0,R
Z(1709970952.229112),197,0,0,0,0,0,0,0,0,R
Z(1709970952.231075),106,0D,30,0,0,0,0,0,0,R
Z(1709970952.241073),106,0D,3C,0,0,0,0,0,0,R
Z(1709970952.247103),0,0,0,0,0,0,0,0,0,T
Z(1709970952.249076),284,0,0,0,0,90,0,0,0,R
Z(1709970952.251098),106,0D,3C,0,0,0,0,0,0,R
Z(1709970952.253076),197,0,0,0,0,0,0,0,0,R
Z(1709970952.261068),0,0,0,0,0,0,0,0,0,T
Z(1709970952.269133),197,0,0,0,0,0,0,0,0,R
Z(1709970952.271091),106,0D,3C,0,0,0,0,0,0,R
Z(1709970952.281104),106,0D,3C,0,0,0,0,0,0,R
Z(1709970952.289104),197,0,0,0,0,0,0,0,0,R
Z(1709970952.291069),106,0D,54,0,0,0,0,0,0,R
Z(1709970952.299100),103,0,0,0,0,0,0,0,0,R
Z(1709970952.301099),106,0D,54,0,0,0,0,0,0,R
Z(1709970952.308273),197,0,0,0,0,0,0,0,0,R
Z(1709970952.311136),106,0D,54,0,0,0,0,0,0,R
Z(1709970952.321107),106,0D,54,0,0,0,0,0,0,R
Z(1709970952.329102),197,0,0,0,0,0,0,0,0,R
Z(1709970952.330958),0,0,0,0,0,0,0,0,0,T
Z(1709970952.341108),106,0D,5C,0,0,0,0,0,0,R
Z(1709970952.347131),280,0,0,C5,77,0,0,0,0,R
Z(1709970952.349117),284,0,0,0,0,90,0,0,0,R
Z(1709970952.351123),106,0D,5C,0,0,0,0,0,0,R
Z(1709970952.353092),197,0,0,0,0,0,0,0,0,R
Z(1709970952.361143),106,0D,5C,0,0,0,0,0,0,R
Z(1709970952.369139),197,0,0,0,0,0,0,0,0,R
Z(1709970952.371121),0,0,0,0,0,0,0,0,0,T
Z(1709970952.381132),106,0D,60,0,0,0,0,0,0,R
Z(1709970952.389331),197,0,0,0,0,0,0,0,0,R
Z(1709970952.391135),0,0,0,0,0,0,0,0,0,T
Z(1709970952.399160),103,0,0,0,0,0,0,0,0,R
Z(1709970952.401128),106,0D,60,0,0,0,0,0,0,R
Z(1709970952.409122),197,0,0,0,0,0,0,0,0,R
Z(1709970952.413126),106,0D,60,0,0,0,0,0,0,R
Z(1709970952.421180),106,0D,60,0,0,0,0,0,0,R
Z(1709970952.429143),197,0,0,0,0,0,0,0,0,R
Z(1709970952.431183),0,0,0,0,0,0,0,0,0,T
Z(1709970952.441178),106,0D,68,0,0,0,0,0,0,R
Z(1709970952.447167),280,0,0,C6,77,0,0,0,0,R
Z(1709970952.449134),284,0,0,0,0,8F,0,0,0,R
Z(1709970952.451158),106,0D,68,0,0,0,0,0,0,R
Z(1709970952.453141),197,0,0,0,0,0,0,0,0,R
Z(1709970952.461100),106,0D,68,0,0,0,0,0,0,R
Z(1709970952.469145),0,0,0,0,0,0,0,0,0,T
Z(1709970952.471080),106,0D,5C,0,0,0,0,0,0,R
Z(1709970952.481109),0,0,0,0,0,0,0,0,0,T
Z(1709970952.489117),197,0,0,0,0,0,0,0,0,R
Z(1709970952.491170),0,0,0,0,0,0,0,0,0,T
Z(1709970952.499095),103,0,0,0,0,0,0,0,0,R
Z(1709970952.501124),0,0,0,0,0,0,0,0,0,T
Z(1709970952.509100),0,0,0,0,0,0,0,0,0,T
Z(1709970952.511185),0,0,0,0,0,0,0,0,0,T
Z(1709970952.521146),0,0,0,0,0,0,0,0,0,T
Z(1709970952.529126),197,0,0,0,0,0,0,0,0,R
Z(1709970952.531094),0,0,0,0,0,0,0,0,0,T
Z(1709970952.541171),106,0D,60,0,0,0,0,0,0,R
Z(1709970952.547184),280,0,0,C6,77,0,0,0,0,R
Z(1709970952.549176),284,0,0,0,0,8F,0,0,0,R
Z(1709970952.551158),106,0D,60,0,0,0,0,0,0,R
Z(1709970952.553113),0,0,0,0,0,0,0,0,0,T
Z(1709970952.561212),106,0D,60,0,0,0,0,0,0,R
Z(1709970952.569188),197,0,0,0,0,0,0,0,0,R
Z(1709970952.571112),106,0D,68,0,0,0,0,0,0,R
Z(1709970952.581171),106,0D,68,0,0,0,0,0,0,R
Z(1709970952.589174),197,0,0,0,0,0,0,0,0,R
Z(1709970952.591171),106,0D,68,0,0,0,0,0,0,R
Z(1709970952.599236),103,0,0,0,0,0,0,0,0,R
Z(1709970952.601170),106,0D,68,0,0,0,0,0,0,R
Z(1709970952.609159),197,0,0,0,0,0,0,0,0,R
Z(1709970952.611191),0,0,0,0,0,0,0,0,0,T
Z(1709970952.621168),0,0,0,0,0,0,0,0,0,T
Z(1709970952.629230),197,0,0,0,0,0,0,0,0,R
Z(1709970952.631192),106,0D,60,0,0,0,0,0,0,R
Z(1709970952.641159),0,0,0,0,0,0,0,0,0,T
Z(1709970952.647217),280,0,0,C6,77,0,0,0,0,R
Z(1709970952.649170),284,0,0,0,0,8F,0,0,0,R
Z(1709970952.651233),0,0,0,0,0,0,0,0,0,T
Z(1709970952.653175),197,0,0,0,0,0,0,0,0,R
Z(1709970952.661225),106,0D,54,0,0,0,0,0,0,R
Z(1709970952.669147),0,0,0,0,0,0,0,0,0,T
Z(1709970952.671356),0,0,0,0,0,0,0,0,0,T
Z(1709970952.681172),0,0,0,0,0,0,0,0,0,T
Z(1709970952.689207),197,0,0,0,0,0,0,0,0,R
Z(1709970952.691196),106,0D,54,0,0,0,0,0,0,R
Z(1709970952.699198),103,0,0,0,0,0,0,0,0,R
Z(1709970952.701179),0,0,0,0,0,0,0,0,0,T
Z(1709970952.709192),0,0,0,0,0,0,0,0,0,T
Z(1709970952.711192),0,0,0,0,0,0,0,0,0,T
Z(1709970952.721205),0,0,0,0,0,0,0,0,0,T
Z(1709970952.729217),197,0,0,0,0,0,0,0,0,R
Z(1709970952.731163),106,0D,50,0,0,0,0,0,0,R
Z(1709970952.741341),106,0D,50,0,0,0,0,0,0,R
Z(1709970952.747252),280,0,0,C6,77,0,0,0,0,R
Z(1709970952.749194),284,0,0,0,0,8F,0,0,0,R
Z(1709970952.751207),106,0D,4C,0,0,0,0,0,0,R
Z(1709970952.753216),197,0,0,0,0,0,0,0,0,R
Z(1709970952.761407),106,0D,4C,0,0,0,0,0,0,R
Z(1709970952.769256),197,0,0,0,0,0,0,0,0,R
Z(1709970952.771205),106,0D,4C,0,0,0,0,0,0,R
Z(1709970952.781194),0,0,0,0,0,0,0,0,0,T
Z(1709970952.789154),197,0,0,0,0,0,0,0,0,R
Z(1709970952.791140),106,0D,4C,0,0,0,0,0,0,R
Z(1709970952.799170),0,0,0,0,0,0,0,0,0,T
Z(1709970952.801198),106,0D,48,0,0,0,0,0,0,R
Z(1709970952.809147),197,0,0,0,0,0,0,0,0,R
Z(1709970952.811137),106,0D,48,0,0,0,0,0,0,R
Z(1709970952.821283),106,0D,48,0,0,0,0,0,0,R
Z(1709970952.829212),197,0,0,0,0,0,0,0,0,R
Z(1709970952.831174),106,0D,48,0,0,0,0,0,0,R
Z(1709970952.841280),0,0,0,0,0,0,0,0,0,T
Z(1709970952.847226),280,0,0,C7,77,0,0,0,0,R
Z(1709970952.849221),0,0,0,0,0,0,0,0,0,T
Z(1709970952.851258),106,0D,50,0,0,0,0,0,0,R
Z(1709970952.853215),197,0,0,0,0,0,0,0,0,R
Z(1709970952.861277),106,0D,50,0,0,0,0,0,0,R
Z(1709970952.869284),0,0,0,0,0,0,0,0,0,T
Z(1709970952.871248),106,0D,50,0,0,0,0,0,0,R
Z(1709970952.883253),106,0D,50,0,0,0,0,0,0,R
Z(1709970952.889250),0,0,0,0,0,0,0,0,0,T
Z(1709970952.891222),106,0D,48,0,0,0,0,0,0,R
